CDK_major	ZINC17108518	-9.3	Sc1nnc2nc3c4ccccc4c4ccccc4c3nn12
CDK_major	ZINC59601478	-8.9	C(=C\C=C/c1ccc2ccccc2c1)\C=C/c1ccccc1
CDK_mexicana	ZINC01035502	-10.5	O=C1/C(=C/c2cn(-c3ccccc3)nc2-c2ccccc2)CCc2ccccc21
CDK_mexicana	ZINC01037109	-10.8	CC1=C(C#N)[C@H](c2ccc(-c3ccccc3C(F)(F)F)o2)C2=C(CC(C)(C)CC2=O)N1
CDK_mexicana	ZINC01042016	-10.7	Cn1c(=O)c2c3nc4ccc(F)cc4cc3c(=O)n(-c3ccccc3)c2n(C)c1=O
CDK_mexicana	ZINC02159369	-10.8	Cc1ccc(-c2cc(-c3ccccc3)c3c(n2)-c2ccccc2CCC3)cc1
CDK_mexicana	ZINC02160895	-10.6	O=C(Nc1cc(C(F)(F)F)ccc1N1CCc2ccccc2C1)c1sc2ccccc2c1Cl
CDK_mexicana	ZINC03120013	-10.7	Cc1cc(-c2nn(C)c(=O)c3ccccc23)cc(C)c1OCC(=O)NNC(=O)Nc1ccccc1
CDK_mexicana	ZINC03120327	-10.7	c1ccc(CSc2nnc3nc4c5ccccc5c5ccccc5c4nn23)cc1
CDK_mexicana	ZINC03126348	-11.2	N#Cc1cc(Cc2ccc3c(ccc4ccccc43)c2C#N)cc2c1ccc1ccccc12
CDK_mexicana	ZINC03128927	-10.6	CC1(C)C[C@](C)(c2cccc3ccccc23)c2cccc3cccc1c23
CDK_mexicana	ZINC04334814	-10.9	FC(F)(F)c1cc(Cl)c2c(c1)N=C(c1ccccc1)CC(c1ccccc1)=N2
CDK_mexicana	ZINC08628179	-11.0	c1ccc(-c2c3c(nc4c2sc2sc5c(-c6ccccc6)c6c(nc5c24)CCC6)CCC3)cc1
CDK_mexicana	ZINC12367578	-11.3	O=C1c2ccccc2C(=O)c2c(Sc3cccc4c3C(=O)c3ccccc3C4=O)cccc21
